antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'passives', 'prepositions', 'tense', 'subject_verb_agreement'})","frozenset({'conjunctions', 'main_verbs', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'tense', 'main_verbs'})","frozenset({'subject_verb_agreement', 'conjunctions', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'main_verbs', 'subject_verb_agreement'})","frozenset({'conjunctions', 'tense', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'tense', 'nouns', 'subject_verb_agreement'})","frozenset({'conjunctions', 'main_verbs', 'prepositions'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'tense', 'nouns', 'main_verbs'})","frozenset({'subject_verb_agreement', 'conjunctions', 'prepositions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'main_verbs', 'nouns', 'subject_verb_agreement'})","frozenset({'conjunctions', 'tense', 'prepositions'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'tense', 'main_verbs', 'subject_verb_agreement'})","frozenset({'conjunctions', 'prepositions', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'tense', 'nouns'})","frozenset({'passives', 'conjunctions', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'tense', 'nouns', 'main_verbs'})","frozenset({'passives', 'conjunctions', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs', 'nouns'})","frozenset({'passives', 'conjunctions', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'prepositions', 'tense', 'main_verbs'})","frozenset({'passives', 'conjunctions', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'tense', 'nouns', 'main_verbs'})","frozenset({'passives', 'conjunctions', 'prepositions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'conjunctions', 'prepositions'})","frozenset({'subject_verb_agreement', 'tense', 'nouns', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'conjunctions', 'nouns'})","frozenset({'subject_verb_agreement', 'prepositions', 'tense', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'conjunctions', 'tense'})","frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'conjunctions', 'subject_verb_agreement'})","frozenset({'prepositions', 'tense', 'nouns', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'conjunctions', 'main_verbs'})","frozenset({'subject_verb_agreement', 'prepositions', 'tense', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'conjunctions', 'prepositions', 'nouns'})","frozenset({'passives', 'tense', 'main_verbs', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'tense', 'prepositions'})","frozenset({'passives', 'main_verbs', 'nouns', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'conjunctions', 'prepositions'})","frozenset({'passives', 'tense', 'nouns', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'conjunctions', 'main_verbs', 'prepositions'})","frozenset({'passives', 'tense', 'nouns', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'tense', 'nouns'})","frozenset({'passives', 'prepositions', 'main_verbs', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'conjunctions', 'nouns'})","frozenset({'passives', 'prepositions', 'tense', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'conjunctions', 'main_verbs', 'nouns'})","frozenset({'passives', 'prepositions', 'tense', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'conjunctions', 'tense'})","frozenset({'passives', 'prepositions', 'main_verbs', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'conjunctions', 'tense', 'main_verbs'})","frozenset({'passives', 'prepositions', 'nouns', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'conjunctions', 'main_verbs'})","frozenset({'passives', 'prepositions', 'tense', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'nouns'})","frozenset({'subject_verb_agreement', 'conjunctions', 'tense', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'tense'})","frozenset({'subject_verb_agreement', 'conjunctions', 'main_verbs', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'subject_verb_agreement'})","frozenset({'conjunctions', 'tense', 'nouns', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'main_verbs'})","frozenset({'subject_verb_agreement', 'conjunctions', 'tense', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'tense', 'nouns'})","frozenset({'subject_verb_agreement', 'conjunctions', 'main_verbs', 'prepositions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'nouns', 'subject_verb_agreement'})","frozenset({'conjunctions', 'tense', 'prepositions', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'main_verbs', 'nouns'})","frozenset({'subject_verb_agreement', 'conjunctions', 'tense', 'prepositions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'tense', 'subject_verb_agreement'})","frozenset({'conjunctions', 'main_verbs', 'prepositions', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'tense', 'main_verbs'})","frozenset({'subject_verb_agreement', 'conjunctions', 'prepositions', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'main_verbs', 'subject_verb_agreement'})","frozenset({'conjunctions', 'tense', 'prepositions', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'nouns'})","frozenset({'passives', 'conjunctions', 'main_verbs', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'nouns'})","frozenset({'passives', 'conjunctions', 'tense', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'main_verbs', 'nouns'})","frozenset({'passives', 'conjunctions', 'tense', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'tense'})","frozenset({'passives', 'conjunctions', 'main_verbs', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'tense', 'main_verbs'})","frozenset({'passives', 'conjunctions', 'nouns', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs'})","frozenset({'passives', 'conjunctions', 'tense', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'tense', 'nouns'})","frozenset({'passives', 'conjunctions', 'main_verbs', 'prepositions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'tense', 'nouns', 'main_verbs'})","frozenset({'passives', 'conjunctions', 'prepositions', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'main_verbs', 'nouns'})","frozenset({'passives', 'conjunctions', 'tense', 'prepositions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'tense', 'main_verbs'})","frozenset({'passives', 'conjunctions', 'prepositions', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'conjunctions'})","frozenset({'main_verbs', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'conjunctions', 'prepositions'})","frozenset({'main_verbs', 'passives', 'nouns', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'nouns'})","frozenset({'main_verbs', 'passives', 'prepositions', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'tense'})","frozenset({'passives', 'prepositions', 'nouns', 'subject_verb_agreement', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'conjunctions'})","frozenset({'main_verbs', 'passives', 'prepositions', 'nouns', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'conjunctions', 'main_verbs'})","frozenset({'passives', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'passives', 'prepositions'})","frozenset({'conjunctions', 'main_verbs', 'nouns', 'subject_verb_agreement', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'nouns'})","frozenset({'conjunctions', 'main_verbs', 'prepositions', 'subject_verb_agreement', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'tense'})","frozenset({'conjunctions', 'prepositions', 'nouns', 'subject_verb_agreement', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'subject_verb_agreement'})","frozenset({'conjunctions', 'main_verbs', 'prepositions', 'nouns', 'tense'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'main_verbs'})","frozenset({'conjunctions', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'nouns'})","frozenset({'conjunctions', 'main_verbs', 'passives', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'tense'})","frozenset({'conjunctions', 'passives', 'nouns', 'subject_verb_agreement', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions'})","frozenset({'conjunctions', 'main_verbs', 'passives', 'nouns', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'main_verbs'})","frozenset({'conjunctions', 'passives', 'nouns', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'tense', 'nouns'})","frozenset({'conjunctions', 'passives', 'prepositions', 'subject_verb_agreement', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'nouns'})","frozenset({'conjunctions', 'main_verbs', 'passives', 'prepositions', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'nouns'})","frozenset({'conjunctions', 'passives', 'prepositions', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'tense'})","frozenset({'conjunctions', 'passives', 'prepositions', 'nouns', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'tense', 'main_verbs'})","frozenset({'conjunctions', 'passives', 'prepositions', 'nouns', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'main_verbs'})","frozenset({'conjunctions', 'passives', 'prepositions', 'nouns', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
frozenset({'conjunctions'}),"frozenset({'main_verbs', 'passives', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'passives'}),"frozenset({'conjunctions', 'main_verbs', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
frozenset({'prepositions'}),"frozenset({'conjunctions', 'main_verbs', 'passives', 'nouns', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'nouns'}),"frozenset({'conjunctions', 'main_verbs', 'passives', 'prepositions', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'tense'}),"frozenset({'conjunctions', 'passives', 'prepositions', 'nouns', 'subject_verb_agreement', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'subject_verb_agreement'}),"frozenset({'conjunctions', 'main_verbs', 'passives', 'prepositions', 'nouns', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
frozenset({'main_verbs'}),"frozenset({'conjunctions', 'passives', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'passives', 'prepositions', 'nouns', 'determiners', 'subject_verb_agreement', 'tense'})",frozenset({'main_verbs'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'passives', 'prepositions', 'nouns', 'determiners', 'tense'})",frozenset({'subject_verb_agreement'}),0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'passives', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})",frozenset({'determiners'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'nouns', 'determiners', 'subject_verb_agreement', 'main_verbs'})",frozenset({'tense'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'passives', 'prepositions', 'determiners', 'subject_verb_agreement', 'tense'})",frozenset({'nouns'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'passives', 'nouns', 'determiners', 'subject_verb_agreement', 'tense'})",frozenset({'prepositions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'prepositions', 'nouns', 'determiners', 'subject_verb_agreement', 'tense'})",frozenset({'passives'}),0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'nouns', 'determiners', 'tense'})","frozenset({'subject_verb_agreement', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})","frozenset({'main_verbs', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'passives', 'prepositions', 'nouns', 'tense'})","frozenset({'subject_verb_agreement', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'nouns', 'determiners', 'subject_verb_agreement'})","frozenset({'tense', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'nouns', 'determiners', 'main_verbs'})","frozenset({'subject_verb_agreement', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'nouns', 'subject_verb_agreement', 'main_verbs'})","frozenset({'tense', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'determiners', 'subject_verb_agreement', 'tense'})","frozenset({'main_verbs', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'passives', 'prepositions', 'determiners', 'tense'})","frozenset({'subject_verb_agreement', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'passives', 'prepositions', 'subject_verb_agreement', 'tense'})","frozenset({'nouns', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'determiners', 'subject_verb_agreement', 'main_verbs'})","frozenset({'tense', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'nouns', 'determiners', 'subject_verb_agreement', 'tense'})","frozenset({'prepositions', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'passives', 'nouns', 'determiners', 'tense'})","frozenset({'subject_verb_agreement', 'prepositions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'passives', 'nouns', 'subject_verb_agreement', 'tense'})","frozenset({'prepositions', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'nouns', 'determiners', 'subject_verb_agreement', 'main_verbs'})","frozenset({'prepositions', 'tense'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'passives', 'determiners', 'subject_verb_agreement', 'tense'})","frozenset({'prepositions', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'nouns', 'determiners', 'subject_verb_agreement', 'tense'})","frozenset({'passives', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'prepositions', 'nouns', 'determiners', 'tense'})","frozenset({'passives', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'main_verbs', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})","frozenset({'passives', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'nouns', 'determiners', 'subject_verb_agreement', 'main_verbs'})","frozenset({'passives', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'prepositions', 'determiners', 'subject_verb_agreement', 'tense'})","frozenset({'passives', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'nouns', 'determiners', 'subject_verb_agreement', 'tense'})","frozenset({'passives', 'prepositions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'tense', 'nouns'})","frozenset({'subject_verb_agreement', 'main_verbs', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'nouns', 'determiners'})","frozenset({'subject_verb_agreement', 'tense', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'nouns', 'subject_verb_agreement'})","frozenset({'tense', 'determiners', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'main_verbs', 'nouns'})","frozenset({'subject_verb_agreement', 'tense', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'tense', 'determiners'})","frozenset({'subject_verb_agreement', 'main_verbs', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'tense', 'subject_verb_agreement'})","frozenset({'main_verbs', 'nouns', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'tense', 'main_verbs'})","frozenset({'subject_verb_agreement', 'nouns', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'determiners', 'subject_verb_agreement'})","frozenset({'tense', 'nouns', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'main_verbs', 'determiners'})","frozenset({'subject_verb_agreement', 'tense', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'main_verbs', 'subject_verb_agreement'})","frozenset({'tense', 'nouns', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'tense', 'nouns', 'determiners'})","frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'tense', 'nouns', 'subject_verb_agreement'})","frozenset({'prepositions', 'main_verbs', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'tense', 'nouns', 'main_verbs'})","frozenset({'subject_verb_agreement', 'prepositions', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'nouns', 'determiners', 'subject_verb_agreement'})","frozenset({'prepositions', 'tense', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'main_verbs', 'nouns', 'determiners'})","frozenset({'subject_verb_agreement', 'prepositions', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'main_verbs', 'nouns', 'subject_verb_agreement'})","frozenset({'prepositions', 'tense', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'tense', 'determiners', 'subject_verb_agreement'})","frozenset({'prepositions', 'main_verbs', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
